cid,Efficacy
2521679,47.2778
2459270,
2489480,
2477497,
2506830,
2460786,46.5827
4837991,
2460195,
2459696,
4838792,41.1275
2306931,
2866668,
2308087,25.2649
12006248,
2307884,
2307712,
2372754,
4322639,94.8723
2318095,
135517199,
5429127,43.1767
5859222,
4681574,
4037401,
3954803,
4428646,
12006249,
2337642,
2802805,
3552277,
5212511,
66532,45.7605
3956556,
4668547,78.1894
4626545,
2312799,
2312658,
2312290,
4193530,
9656925,
4042759,43.332
2488052,40.255
12006250,
2399330,69.1897
3319231,
2526194,
2650204,
2532266,
3632918,
2603963,
2604427,
5133237,
3265222,
3707642,44.0906
2463081,
3570203,
2532329,
2604012,
2604433,
12006251,
2108906,
2309618,
4491455,
4307432,
16237047,
4361279,
2309186,39.5264
5121986,
6224185,
2530900,
3647531,
135427452,
3937999,
3908783,
3943425,
5177776,
2439670,
3931605,
4065750,
6409306,
2529822,41.1927
2531961,
4839917,
2494635,
2604248,
2525704,
6224173,
2526869,54.5375
4884550,
2407851,68.9986
2400963,
2494209,
5183675,
6535149,
2517017,
4969586,
2526947,
2532109,55.706
2604424,
2517030,
4884451,53.0499
2532195,37.0919
4884851,
2603947,
2604430,
4884153,
2443311,27.1847
6381907,
3939623,
2433525,
135444940,
3938003,
6520828,
2411894,54.1491
2412621,
4305177,49.2673
2453310,42.6935
4543844,
2412843,
4352932,
2417654,
2407345,
4536713,
4068914,
2432823,
12006253,53.9267
6074923,38.7165
2435522,
2408039,
2436593,
2436617,
2437942,
4884105,
2441871,
2438105,43.8184
4263434,
12006254,
2429542,43.44
2604351,
2527704,
4884390,
2489483,
2549050,41.5644
2380591,
2377631,
135517200,
2433921,
5023605,
2434074,
2410186,34.9156
2472272,
3546046,
6520257,
12006255,
2472432,
3349423,
3255634,59.6912
2412556,
2414580,
5128174,54.0534
6295563,82.373
3901230,
2500135,
2496125,
3371382,
3993080,
992534,
2436329,
3913398,40.5966
135467323,
6905789,
2448288,
2448357,
2265248,
2449412,
700959,
6905810,
4039398,
5162762,94.2401
4061331,
4547029,57.2262
4406067,129.673
2312811,
2488237,
4359591,
3084775,
5237490,
3320062,53.7133
4326989,
4393350,
2091029,
3600418,
12006256,
2129382,
2129397,
2427626,
3336240,
2434351,
5213021,
4602171,
2318094,
2318093,
2307657,
12006257,
4023786,
2318437,
2319604,
135443903,56.2658
4277078,52.4776
12006258,
9624363,
2322189,
12006259,39.2652
2323632,
4582211,
3898981,
5774334,
135517201,
12006260,
135517202,
2314990,
5178071,
5075918,36.1575
5082311,47.2826
4548678,
135517203,
12006262,
12006263,44.3455
5051727,
4056014,
56642827,
4113653,
3899892,
2397585,
2397637,
2396477,
4261511,
9643189,
12006266,
2399443,
2399698,
5801934,
4320009,
4360732,35.161
9656897,
2400757,
135466162,
1767349,
4567271,
4029154,
6906806,
2503347,
2503588,
3986576,41.9961
4224748,
2509013,
4004231,
4386945,
2501588,
12006267,
12006268,
12006269,
12006270,67.6416
2311328,
12006272,
3626493,
4287978,
3863973,
3274909,
3464980,
698553,
2497126,
3618933,
2395779,
2399256,
5197262,
3643660,
2389534,59.4731
2403495,
5022118,
2400416,
5008895,
135517205,
2312223,44.4937
3383129,100
12006273,
4152676,
5138350,
3295681,
6904636,
2402538,
2402541,
2403251,
3924022,
4018728,
5009759,
4045233,
5145128,
2398544,
2401596,
2401855,
4318651,
2432079,
2432199,
2432412,
12006275,
2392997,
4200111,
6274710,
2434530,
9670180,
2305693,
2435113,
6905459,41.8358
2454062,
9651327,
2467154,
4660451,56.2134
12006276,
6401106,
2479394,38.7086
9681693,
2479037,
2398937,68.9982
2491242,
2417536,
2417538,
4300662,
4440170,
6409084,
2439944,
2407556,
2437415,
2437421,
2436356,40.6723
4296292,
135517207,68.914
2438020,52.7242
9605787,
6515898,43.8933
2438268,98.3766
6104067,
1186229,
2439585,
5995442,
6109309,51.4953
2441577,
9640969,
2442554,
2435181,
9610586,
6905480,
1536877,34.2967
12006278,84.3062
2392338,
269400,
5225397,
9568945,
2434339,47.2735
5057113,100
4178490,
9605956,
6905620,
9649369,
2437339,100
2437341,
2437346,
2405133,
4662038,
2406755,
9655279,
2409691,
6279888,
6050449,50.8118
2405730,
2412675,
5022358,
5124630,
4650306,
4040459,
2413169,32.9432
2415715,45.3359
6078004,
3900506,40.6776
2325081,
6900379,99.5718
12006279,
2393339,54.6373
2394148,
5676317,
5031637,
12006280,
6283357,
2382157,
6904366,
9676191,
9643610,
5982399,
2402288,
4061267,
9643522,37.5356
2421901,
2379586,
2379653,
2379675,
6903570,
3437722,
3892660,
2442588,
2368158,
3520636,
2422660,
4378015,
2441426,
5884233,54.1084
4118178,
3298282,
6313026,100
3983037,
3970312,
2410809,
2420316,
2419220,
2419462,
2419487,
9655460,51.9283
2442685,
2379367,
9629893,
2386270,
12006281,
6391584,
6899329,
4540398,
2374101,
3990384,25.6041
3515072,
2378329,
4571353,
2305185,
2375646,
2382466,
5203469,
5080063,
3572482,
2379341,
6903135,
2373848,
4032139,
2380472,
2085064,46.8634
2405009,
2410232,40.4427
5153423,
4374325,
3516898,
3361749,
3933628,
3997407,
2337386,
2375678,
4988904,86.9249
3403438,
9608504,
5240568,
4291888,
3395804,
4219736,
9644798,
4220641,
5968624,
4664265,
2313930,
6898702,
2453790,
4837627,
2454049,
12006282,
319575,
9624199,
12006283,
9608997,
878233,
2380549,
2379229,
6303399,46.1541
2405863,
3374917,
3934785,
2414723,
3891546,
3557646,
3412234,
2086311,
2462632,50.5205
4280881,
3918322,
2082190,
135469038,
5180732,
3660279,
2081690,59.464
3878398,
9553546,
5140067,
6901561,
2353548,80.2524
12006284,
5215129,50.3394
5675017,
4095030,
2085343,
5258411,
4017714,
2082437,
5014765,100
4024925,
2088283,
2086290,
3462727,
4262693,
4878529,
3540334,
4879142,37.3478
2458404,
2376121,
2604167,
4884508,
2474178,
4961825,
6905792,
2516907,
4884384,44.2105
2649355,
2529551,
3909303,63.2023
5013282,
2082468,
4018537,
2405135,54.1161
4242838,
3896599,
4213364,
4230997,
4562349,
2081325,
2087845,
4007220,
3922346,
2088506,38.8949
4367509,
2085542,
3998505,
2123428,
6272597,
12006285,
5206844,
2384422,
9641005,
6903904,
4023325,
2377983,
2375710,
717997,
9626658,
6892612,48.8625
135517208,
5667104,
2399616,
2402359,
2131658,
286365,
6255533,
2521659,
2521695,
2535580,
2496766,
2497141,
2497167,
2496156,
4005411,
6906762,
2496250,
3520990,
5110228,
3891739,
3581200,
2498064,37.925
4013656,
2498594,
704016,42.8115
2460682,
2459075,
2574912,
9659393,
4879020,
2477283,
4839303,
2476996,
4879131,
4879138,
2521214,
2489518,
742988,
2489467,
4961648,
2459281,47.9799
2521594,96.8829
3683206,
12006287,39.6287
2396134,
2396181,
16244758,
2396308,
2396381,
135435870,
2548612,
2082176,
2548632,42.8247
2548953,
2549377,
2571124,
3464336,
2502203,
3891741,
3646486,
3998917,
2498860,
2495262,
3941048,
2571112,
3255937,
3294236,
3304297,39.6245
5214641,
3275442,
3281742,
4456923,
3936856,
3256929,
9688354,
2395611,
6904248,
5665292,
3416523,
12006288,
4141238,
2312860,
6521139,
5220678,
389590,
2308680,
135517209,
6899496,
9645174,
3247870,
6379582,50.3629
12006289,
4878732,100
2456629,100
2376105,32.8273
1014342,
4963295,
3496912,
3283364,
3647645,
6043326,
3682060,50.5808
3524175,
3102023,
4530290,
2376091,60.3945
5142145,49.7574
4570443,38.6201
12006290,
2312864,
4606887,
4596240,
2460559,
4878922,
4190647,
3661963,
6899447,
4091453,
2132792,
5082182,
2484167,
2493155,51.0677
3974558,
3440527,
6906725,
4002335,
2494322,
3924848,
4238082,
5915063,54.3679
2456779,
2456821,
4878764,
4838566,
2459881,
2459439,38.9774
4878854,42.3266
2459710,
2460197,
2454965,
2454977,
4961650,
12006291,
4838253,
4878700,
2467915,
15944667,
3797068,
791027,
750762,
750559,
899276,
841941,
135401650,
1815297,53.7213
901771,
1214575,
901746,
135521402,
135402314,
1815222,
4196548,
1815206,
1211834,
15944668,
6115448,
614144,
135521403,
135521404,
1790496,
7240954,
1730133,
799556,
135521405,
1126462,
7346914,44.42
904130,
15944669,
1736396,
6874812,
1237580,
9566991,
3575426,
2523819,
5028285,
4204519,
1855603,
5099309,
3994336,
548252,66.5295
6884450,
899465,
1930867,
4588426,
6878704,
1883561,35.7756
3732532,
54725416,53.5593
567398,
86261379,
7172915,
15944672,
1043975,
1827381,70.3714
839273,
135460916,
309819,
1027817,
5820427,
1719192,
1227645,
749630,
4231034,
4294470,49.9693
7095927,
7192867,
3499461,
5054976,
135521406,
1222577,
1815296,
1040619,
4996791,
4465808,
4990949,
3318361,
838844,
838788,41.5634
1006525,
3602258,
4232708,
1210565,
1728957,
1006458,
9499328,
5430386,
9616048,
3524504,
6162882,
135521407,
1805964,
843294,
4986508,
4577554,
701031,
827773,
795389,
2851733,
5180537,
1021405,
1230099,
1204060,
1225689,
5433954,
1229909,
990460,
3854490,
86261486,
3397067,
4053249,
166785,
1211840,
4132674,
5568397,
1236225,
822499,
2834831,
1231783,
675847,
4013980,
4430112,
5794940,
135442075,
848535,
4455795,
852394,
834043,
5333304,
9644266,
9663003,
744227,
841204,
3303013,55.7152
1225332,
1225355,
1225349,
900108,
2067779,
135521408,52.7376
2849510,
135479320,
3566815,
135521409,
5995876,
3566808,
3773660,
15944675,
5424606,
1420831,
3722666,
135521410,
15944677,40.5203
1824920,
135454473,
135521411,
4890857,
15944678,
4256434,
3429442,37.2102
3429382,49.9737
15944679,
15944680,
15944681,
15944682,
3513158,100
2790974,
4719964,
6870710,
744311,
814510,
135408015,46.7516
3485268,
5284842,
1904284,
5418621,
135521412,
6883802,
135521413,
135521415,
135521417,
9624854,
1272696,
1926598,
1930455,
3836617,
5904441,46.8635
135521419,
1571013,
21157480,
4136273,
5878769,
1974274,
54715810,
948029,
135420984,
135470005,
6884367,
910790,
1423897,
1422878,
15944685,
4299841,
3734646,41.1752
6620366,
15944686,
15944687,
15944689,
2727469,
6620116,43.0328
6620077,
15944690,
9655284,
135521420,
9582729,
1518906,
1865841,41.0829
3762945,
135486335,
9676619,62.9834
135521421,
1996251,
6880364,
9560391,
1388711,
15944692,42.6187
1984877,
5001180,
4642472,
4642301,
15944693,
15944694,
15944695,
6623229,100
15944696,40.8671
15944697,49.2358
15944698,
1862590,
15944699,
1632275,
1924066,
6866811,
135521422,
6621289,
15944700,
135420883,
935108,
3459751,
934111,
1973614,
15944702,
135412059,
6864477,
3787408,
3538866,
135469745,38.9341
4232719,
6624340,48.6858
15944703,
15944704,
15944705,
6623199,
135521423,
135521424,70.022
135521425,
15944708,
15944709,
135521426,
15944711,
15944712,
850811,33.2836
852341,40.195
3358391,
1047347,
2138543,
6249199,88.2967
7125872,
2146924,87.7805
2145750,
2141470,
2149990,
4673107,
6874103,
9617632,
6874379,
848934,
831861,
4394883,
848406,
1211042,
835938,
5434153,
4231295,
6525933,99.0542
4057768,
1819912,
1819911,
1819909,
13384130,
900759,
5332344,
1616476,
4343565,29.1383
850817,
4998334,
3639126,
985005,
1232207,
709545,
900330,
15944713,
834480,
834534,
1008004,
1008046,
991551,
991553,
991548,
991547,
11840108,54.7093
900803,
5412110,
2193011,
15944714,
773761,
135403892,
1225765,
841205,
848895,
848901,
1729001,
54696618,
135502044,
5409731,62.5322
15944715,
4017536,
849656,
15944716,
15944717,
98851,
826244,44.0354
3695602,
4193137,38.3726
54708989,
1225830,
9671348,
825959,
2850177,
5183241,
901443,
135483440,
7197450,
7207274,
15944718,
15944719,
4011795,
15944720,
1815373,
1234433,
4434788,
902075,
750687,
1214515,66.4267
135521427,
772848,
1718953,
9558336,
1232432,
135521428,
901795,
5411869,
3664705,
3272080,
4691872,
824582,
1184608,
2140952,
2147396,
2147320,
4902407,
4870819,
2137034,
9611941,
752859,
6874285,
6874276,
1236399,
1224643,
1009217,
852177,
844520,
1001179,
15944721,
135521429,
3645291,
4427060,
135418659,
6937254,
1015022,
617757,
6116079,
1011325,
3967625,
1750312,
1750408,
1210669,
1781289,
3697071,
1210602,
5417615,
1191178,
4120272,
5082436,
848992,
990726,
11842098,
851756,
4548456,
3495168,48.3415
791294,
9671072,
9616053,
5079504,
3597458,
3563927,
4525295,
3686297,
4146908,
4611533,
4182684,
7117332,
4459696,
7119024,
15944722,
5122884,
15944723,
3577965,
15944724,100
2159247,
4338417,
2159246,
4071623,
4656182,
4377393,
3380930,44.2772
5130063,
1043976,
827046,
825129,
1214489,
4419295,35.7266
901496,
902007,
4058634,
902058,
6391221,
902074,
901301,
823528,
6877633,
902063,
1214519,
15944725,
1791258,
1224313,
45036606,
9704647,
1201681,46.5016
8142438,
9625953,
1234237,
843279,
1219914,48.3331
9617785,
1226002,
5179757,
135449854,
4625720,
4106285,
3358468,
3351346,
135439182,
1226323,
842089,
3262709,
45036327,
15944728,
9564877,
15944729,
725971,36.9809
9615536,
9650558,
9725757,
9725735,
5999623,
998883,47.2907
6874351,
5781250,
8142369,
11842303,
986499,
1825684,
1825692,
735874,
11837070,
902114,
900944,
1735203,
2146901,
15944732,
15944733,41.879
5125965,29.885
135475097,
135521430,
135521431,
135432629,
135492766,43.1553
625301,
901690,100.82
5411186,
729906,
832935,
730011,
6369738,
135418690,
364225,
6875691,
224148,
4316236,
5101096,
2887253,
3824364,
9497082,
135437622,
752691,
1791279,
4543673,
5214574,100
833615,
848217,
852318,
1728852,
733687,
4098350,
6875383,
6875380,
751989,
1782673,44.0076
2715914,
1576690,
11835464,
11835463,
11841593,
11841586,
135521432,
15944735,
1241119,
2106395,
15944736,
6903153,
4432356,
4793651,
4527216,
2463369,
15944737,
3296541,
135469393,
2360361,
2086820,
5015783,43.6917
2331800,
6900566,
4831293,
2524040,
9642241,
2518111,
2524031,
4832805,
1536281,
2523923,
4875182,43.2122
2523798,
2536258,
2528982,
2527565,
15944738,43.2221
550703,
5691857,
4652722,
4593005,
4207677,
5193186,
9661611,
6180700,
4353483,
135464939,
2385333,
3285355,
2373067,
3354187,
3331502,
2390357,
4626415,41.8932
4274216,
2379245,44.1555
3285585,
4574798,
829560,
6892772,
135521433,
2461093,
1547976,
135521434,
2310500,
6110967,
2306235,
6900371,48.9846
5072235,
6900364,
4623229,
2324533,
2476823,
331557,
4214141,
6010391,
3265626,
4149513,
4188525,29.958
2341812,
2390758,
5522448,46.1002
985266,
4226646,55.9492
6893119,41.0969
2410597,
6383832,
2698946,
2371239,
15944740,
712245,
5781940,
4070574,
5144515,
4550360,34.6802
135521435,68.0643
2341359,
2339760,
4151188,50.2362
135521436,
4206032,47.3112
9606483,
6901217,
2415160,78.5884
2396426,
3321563,
135468814,
3252203,
9647451,
135503995,
4831685,
4831483,
2520429,
2539431,
4832012,
2517507,
135521437,
4831586,
6216186,82.1051
4830607,
2513077,
2520104,
135521438,
4875727,
2529879,
4874845,
4409170,
2374745,63.7163
2416749,
3636327,
2417338,
4085524,46.3243
4126139,
9672017,
2428350,
15944741,
2386759,
2341172,
5677544,
2389269,
3509167,
6901162,
4528972,
6903659,
4195720,
5258333,
2127010,
3998971,
5211551,
15944742,
2079749,45.5329
5967303,38.0615
15944743,
4545169,
6893264,
4563130,
4562511,
135414013,
2161152,
2382784,
2373106,
2381424,
5852098,
2512422,
2568596,
2562489,43.7009
6145444,
2079993,
2082496,
2128963,
2127357,36.4847
1541680,
3895970,
3494085,
3503926,
2080537,40.8698
4290489,50.4317
2126691,
4207171,
4370704,
3572885,
15944744,
2329324,
2328698,
2328694,55.8638
4323178,
3471769,
3639893,
3639891,48.4707
3639890,
2328158,
2328636,
2328630,
15944745,36.5611
2611589,
3313214,
2456714,
2379020,42.099
2379230,
6158817,
3966969,
5092626,
9569552,
2418391,
3972699,
135463291,
2089376,
2117340,
2330460,
2330392,52.4768
726461,70.2703
15944746,
2329510,
2311429,
1548134,
2380645,
3815730,53.3596
2389045,
3443035,40.9596
3258848,
2384641,
135424355,
135521440,
3749282,
6048187,
4009414,57.6359
4074979,52.3592
2389205,
2389343,
4344655,
4797241,
2568472,
4026240,61.8602
2372626,96.2842
3707753,
4144427,
135521441,
135469942,
4081522,
2376189,
4067241,
6903171,
2387818,
4401715,
2421100,
3908496,
3524455,
5198035,
2387732,
2564412,
2560348,
2500449,84.9739
4781543,61.0461
4841600,
4780990,45.8153
135498525,
4841059,
3887783,
2570571,
4841322,
4841224,
6217722,
2672808,41.4815
4841021,
4883375,48.4706
6211931,
2549829,
4841405,
135521442,
4655871,
2548581,43.2692
2566488,
5111869,
4968428,
135498533,
2560357,
2551149,45.406
4840580,
2715724,
4780678,
4841262,
4841384,
4962025,
4780025,
4841568,
3813628,
1402250,
135521443,48.8615
135469977,
135469975,
135469978,
9595442,
135521444,
9663001,
9557818,
6878076,
135521445,
1851026,
1869874,
949524,
52998189,
135521446,
135521447,
9614528,
6889454,
135450561,
5347156,
9599168,
9580123,
9596542,
930222,95.651
1875884,
6881727,
4400416,
3301306,
3544812,
44602301,
1420694,
3290873,
15944751,
22299759,
16412407,
15944752,
5779544,
1385849,
1620331,
2065714,
1996293,
1076720,
135521448,65.9099
15944754,40.6354
15944755,45.9176
135521449,
5123267,
135521450,
9681861,
9630161,
7374224,
2009841,
3118322,
4601605,62.9436
135521451,
6884269,
135514201,
135521452,
9627444,
1887411,
135521453,
6889221,
135505315,
750351,
135432798,
135521454,
135420789,
135420763,112.276
1386779,
4272876,
6885474,
6867421,
6886561,
9619750,
135521455,
135521456,
6869206,
135521457,39.5386
135521458,
1839851,28.7373
1979140,
6137993,
4351184,
3362974,
7220937,
135420790,
5860224,
1580316,
6881354,
2443584,
3711503,
3827607,
3813724,
11901259,
11902446,
15944760,
15944761,
3144413,
3784518,
5775131,
135521459,
1952961,49.9904
992929,
1867702,
3788782,
1582687,
1539562,
1809912,
6871187,
987585,
1898287,
9580291,
135521460,
1961998,
1843492,
1515550,
6867097,
135521461,
6888594,77.6441
6869929,
3628152,
135521462,
135521463,
135521464,
6401697,
3454048,
135521465,
1916118,
135521466,
5497396,
5812771,
5394282,
2062486,
1416712,
2151852,
2462589,
135521467,
2483113,
2462585,42.3316
2412605,
9689295,
5979490,
2474447,
15944762,
2530567,
2388570,
3996696,
854899,
4105278,
5103647,
6918774,
15944763,88.2779
9821539,
15944764,
15944765,42.6832
73581,
15944766,
15944767,56.7114
9933683,
15944768,
15944769,
3411874,
2142582,
7120051,
2472415,
2608578,63.0979
6053871,
135521468,
135521469,
2389423,
2425988,
5139348,
2340854,
2339835,41.9408
2340644,40.1957
9675583,
3621152,
5796281,
4517888,
3885032,
135521470,
4602714,
2525273,
4969693,
2526184,
5203568,
2386323,51.4179
135521471,
4081477,
2531393,
15944770,
2622591,
5979828,
135521472,
5823841,95.2748
2482476,
9658878,
841163,
15944772,
15944773,
15944774,
15944775,
135521473,
2013546,
7326499,
15944776,
7326464,
4563260,
4520621,
3340990,
15944779,
4374139,
1516842,
4616418,
3803844,
135521474,
135521475,
135521476,
6030986,
9557086,
135473041,
13161694,47.9536
15944782,
15944783,
5807013,
15944784,
4306553,48.7892
15944785,
9641148,
9677213,
9622660,
135504329,
135521477,
135521478,
3583659,
9614094,
1554464,
9596038,
6187172,
46495063,
3459799,
4123610,
3578754,
4737320,
15944788,
1415182,
1424245,
1423643,
5303151,
6883306,
4197877,
9579964,
9655216,
9635302,
5617938,
5618021,40.1286
937777,
9557743,
940928,
15944789,
732297,
1382378,
3518644,
86261528,
15944791,
2049844,
15944792,
4106879,
2138626,
4073001,
4009020,
4071069,
15944793,
2104018,47.7635
5101226,
4549595,63.5577
3561813,
4193123,
732182,
3603166,
2115891,
2524847,
15944794,
2092705,
15944795,
3422206,
4536217,
2114092,
15944796,
3331820,
4188121,
7109977,
7109967,
7109956,34.9429
7105543,
6177940,
6049501,
2343645,
5087562,
4547136,
4196755,
135521479,
135521480,
3410430,
2467974,
2480742,
5069788,
5064912,
135521481,
6710576,
2108781,
2090558,
9617008,
4128198,
2137371,
7110104,77.7038
7110055,
7120053,
5204153,
4049580,
5077244,
6905994,72.1072
9655349,
2517431,
2533210,
15944800,
12314926,
15944801,46.5567
15944802,
2089366,70.0957
2087168,
4438634,
3496119,
2529467,
2537278,
4831941,
2533451,
2444823,
4831395,
4831572,100
2079382,
3605184,
1612893,
2443775,
2094663,
3563848,
3268794,
9661040,71.1636
4026242,
135464038,
135521482,64.7092
2389378,
15944803,
1189431,
3375175,
4025059,69.1519
2416677,
5218405,
4642631,
2482173,
2108000,
3987313,
2490950,
7838220,
3995786,
2490679,
2486500,
2494142,
3938757,
2094686,
6906714,
